codmatricula;chavematricula;unidade;codcoordenador;siglacurso;codcurso;serie;coddisciplina;anoagenda;semletivo;sigladisciplina;codturma;siglaturno;horario;diasemana;codprofessor;titulacao
1246LPEDNMA;1246LPEDNMA0445;LIBERDADE;100145;PEDA;124;6;1047;2021;2;506_081_AA;LPEDNMA;NM;07:00-12:10;Sábado;100340;MESTRE
1246LPEDNMA;1246LPEDNMA0416;LIBERDADE;100145;PEDA;124;6;1048;2021;2;506_081_MEC;LPEDNMA;NM;07:00-12:10;Sábado;100697;ESPECIALISTA
1246LPEDNMA;1246LPEDNMA1277;LIBERDADE;100145;PEDA;124;6;1049;2021;2;506_081_MEG;LPEDNMA;NM;07:00-12:10;Sábado;100365;ESPECIALISTA
1246LPEDNMA;1246LPEDNMA0384;LIBERDADE;100145;PEDA;124;6;1050;2021;2;506_081_MEM;LPEDNMA;NM;07:00-12:10;Sábado;100604;MESTRE
1246LPEDNMA;1246LPEDNMA1233;LIBERDADE;100145;PEDA;124;6;1051;2021;2;506_081_TCC;LPEDNMA;NM;07:00-12:10;Sábado;100597;MESTRE
1246LPEDNMA;1246LPEDNMA0504;LIBERDADE;100145;PEDA;124;6;1052;2021;2;506_081_PPI;LPEDNMA;NM;07:00-12:10;Sábado;100597;MESTRE
1247LPEDN1A;1247LPEDN1A0764;LIBERDADE;100145;PEDA;124;7;1058;2021;2;507_081_APMD;LPEDN1A;N1;18:00-20:30;Terça Feira;100538;DOUTOR
1247LPEDN1A;1247LPEDN1A1460;LIBERDADE;100145;PEDA;124;7;1059;2021;2;507_081_FI;LPEDN1A;N1;18:00-20:30;Quarta Feira;100202;MESTRE
1247LPEDN1A;1247LPEDN1A0232;LIBERDADE;100145;PEDA;124;7;1060;2021;2;507_081_MA;LPEDN1A;N1;18:00-20:30;Quinta Feira;100099;ESPECIALISTA
1247LPEDN1A;1247LPEDN1A0553;LIBERDADE;100145;PEDA;124;7;1061;2021;2;507_081_MEH;LPEDN1A;N1;18:00-20:30;Segunda Feira;100333;MESTRE
1247LPEDN1A;1247LPEDN1A0174;LIBERDADE;100145;PEDA;124;7;1062;2021;2;507_081_TCC;LPEDN1A;N1;18:00-20:30;Sexta Feira;100538;DOUTOR
1247LPEDN1A;1247LPEDN1A0271;LIBERDADE;100145;PEDA;124;7;1063;2021;2;507_081_PPI;LPEDN1A;N1;18:00-20:30;Sexta Feira;100538;DOUTOR
1247LPEDN1B;1247LPEDN1B0064;LIBERDADE;100145;PEDA;124;7;1058;2021;2;507_081_APMD;LPEDN1B;N1;18:00-20:30;Segunda Feira;100538;DOUTOR
1247LPEDN1B;1247LPEDN1B0483;LIBERDADE;100145;PEDA;124;7;1059;2021;2;507_081_FI;LPEDN1B;N1;18:00-20:30;Quinta Feira;100202;MESTRE
1247LPEDN1B;1247LPEDN1B1163;LIBERDADE;100145;PEDA;124;7;1060;2021;2;507_081_MA;LPEDN1B;N1;18:00-20:30;Quarta Feira;100696;MESTRE
1247LPEDN1B;1247LPEDN1B1232;LIBERDADE;100145;PEDA;124;7;1061;2021;2;507_081_MEH;LPEDN1B;N1;18:00-20:30;Terça Feira;100333;MESTRE
1247LPEDN1B;1247LPEDN1B0007;LIBERDADE;100145;PEDA;124;7;1062;2021;2;507_081_TCC;LPEDN1B;N1;18:00-20:30;Sexta Feira;100202;MESTRE
1247LPEDN1B;1247LPEDN1B0734;LIBERDADE;100145;PEDA;124;7;1063;2021;2;507_081_PPI;LPEDN1B;N1;18:00-20:30;Sexta Feira;100202;MESTRE
1247LPEDN1A;1247LPEDN1A0939;LIBERDADE;100145;PEDA;124;7;1058;2021;2;507_081_APMD;LPEDN1A;N1;18:00-20:30;Quinta Feira;100538;DOUTOR
1247LPEDN1A;1247LPEDN1A0289;LIBERDADE;100145;PEDA;124;7;1059;2021;2;507_081_FI;LPEDN1A;N1;18:00-20:30;Terça Feira;100723;ESPECIALISTA
1247LPEDN1A;1247LPEDN1A0708;LIBERDADE;100145;PEDA;124;7;1060;2021;2;507_081_MA;LPEDN1A;N1;18:00-20:30;Segunda Feira;100696;MESTRE
1247LPEDN1A;1247LPEDN1A1269;LIBERDADE;100145;PEDA;124;7;1061;2021;2;507_081_MEH;LPEDN1A;N1;18:00-20:30;Quarta Feira;100662;ESPECIALISTA
1247LPEDN1A;1247LPEDN1A1326;LIBERDADE;100145;PEDA;124;7;1062;2021;2;507_081_TCC;LPEDN1A;N1;18:00-20:30;Sexta Feira;100662;ESPECIALISTA
1247LPEDN1A;1247LPEDN1A1435;LIBERDADE;100145;PEDA;124;7;1063;2021;2;507_081_PPI;LPEDN1A;N1;18:00-20:30;Sexta Feira;100662;ESPECIALISTA
1247LPEDN2A;1247LPEDN2A0990;LIBERDADE;100145;PEDA;124;7;1058;2021;2;507_081_APMD;LPEDN2A;N2;20:40-23:10;Quarta Feira;100471;DOUTOR
1247LPEDN2A;1247LPEDN2A1438;LIBERDADE;100145;PEDA;124;7;1059;2021;2;507_081_FI;LPEDN2A;N2;20:40-23:10;Quinta Feira;100202;MESTRE
1247LPEDN2A;1247LPEDN2A1122;LIBERDADE;100145;PEDA;124;7;1060;2021;2;507_081_MA;LPEDN2A;N2;20:40-23:10;Terça Feira;100742;MESTRE
1247LPEDN2A;1247LPEDN2A1400;LIBERDADE;100145;PEDA;124;7;1061;2021;2;507_081_MEH;LPEDN2A;N2;20:40-23:10;Segunda Feira;100333;MESTRE
1247LPEDN2A;1247LPEDN2A1325;LIBERDADE;100145;PEDA;124;7;1062;2021;2;507_081_TCC;LPEDN2A;N2;20:40-23:10;Sexta Feira;100662;ESPECIALISTA
1247LPEDN2A;1247LPEDN2A0928;LIBERDADE;100145;PEDA;124;7;1063;2021;2;507_081_PPI;LPEDN2A;N2;20:40-23:10;Sexta Feira;100662;ESPECIALISTA
1247LPEDN2B;1247LPEDN2B0593;LIBERDADE;100145;PEDA;124;7;1058;2021;2;507_081_APMD;LPEDN2B;N2;20:40-23:10;Quarta Feira;100538;DOUTOR
1247LPEDN2B;1247LPEDN2B1341;LIBERDADE;100145;PEDA;124;7;1059;2021;2;507_081_FI;LPEDN2B;N2;20:40-23:10;Segunda Feira;100470;ESPECIALISTA
1247LPEDN2B;1247LPEDN2B1296;LIBERDADE;100145;PEDA;124;7;1060;2021;2;507_081_MA;LPEDN2B;N2;20:40-23:10;Quinta Feira;100099;ESPECIALISTA
1247LPEDN2B;1247LPEDN2B0248;LIBERDADE;100145;PEDA;124;7;1061;2021;2;507_081_MEH;LPEDN2B;N2;20:40-23:10;Terça Feira;100333;MESTRE
1247LPEDN2B;1247LPEDN2B1267;LIBERDADE;100145;PEDA;124;7;1062;2021;2;507_081_TCC;LPEDN2B;N2;20:40-23:10;Sexta Feira;100662;ESPECIALISTA
1247LPEDN2B;1247LPEDN2B0948;LIBERDADE;100145;PEDA;124;7;1063;2021;2;507_081_PPI;LPEDN2B;N2;20:40-23:10;Sexta Feira;100662;ESPECIALISTA
1247LPEDN2A;1247LPEDN2A1310;LIBERDADE;100145;PEDA;124;7;1058;2021;2;507_081_APMD;LPEDN2A;N2;20:40-23:10;Segunda Feira;100538;DOUTOR
1247LPEDN2A;1247LPEDN2A1525;LIBERDADE;100145;PEDA;124;7;1059;2021;2;507_081_FI;LPEDN2A;N2;20:40-23:10;Quarta Feira;100202;MESTRE
1247LPEDN2A;1247LPEDN2A0717;LIBERDADE;100145;PEDA;124;7;1060;2021;2;507_081_MA;LPEDN2A;N2;20:40-23:10;Terça Feira;100723;ESPECIALISTA
1247LPEDN2A;1247LPEDN2A1226;LIBERDADE;100145;PEDA;124;7;1061;2021;2;507_081_MEH;LPEDN2A;N2;20:40-23:10;Quinta Feira;100662;ESPECIALISTA
1247LPEDN2A;1247LPEDN2A1383;LIBERDADE;100145;PEDA;124;7;1062;2021;2;507_081_TCC;LPEDN2A;N2;20:40-23:10;Sexta Feira;100202;MESTRE
1247LPEDN2A;1247LPEDN2A1132;LIBERDADE;100145;PEDA;124;7;1063;2021;2;507_081_PPI;LPEDN2A;N2;20:40-23:10;Sexta Feira;100202;MESTRE
1247LPEDN2B;1247LPEDN2B0276;LIBERDADE;100145;PEDA;124;7;1058;2021;2;507_081_APMD;LPEDN2B;N2;20:40-23:10;Quinta Feira;100538;DOUTOR
1247LPEDN2B;1247LPEDN2B0941;LIBERDADE;100145;PEDA;124;7;1059;2021;2;507_081_FI;LPEDN2B;N2;20:40-23:10;Terça Feira;100202;MESTRE
1247LPEDN2B;1247LPEDN2B0438;LIBERDADE;100145;PEDA;124;7;1060;2021;2;507_081_MA;LPEDN2B;N2;20:40-23:10;Segunda Feira;100696;MESTRE
1247LPEDN2B;1247LPEDN2B0616;LIBERDADE;100145;PEDA;124;7;1061;2021;2;507_081_MEH;LPEDN2B;N2;20:40-23:10;Quarta Feira;100662;ESPECIALISTA
1247LPEDN2B;1247LPEDN2B1430;LIBERDADE;100145;PEDA;124;7;1062;2021;2;507_081_TCC;LPEDN2B;N2;20:40-23:10;Sexta Feira;100538;DOUTOR
1247LPEDN2B;1247LPEDN2B0236;LIBERDADE;100145;PEDA;124;7;1063;2021;2;507_081_PPI;LPEDN2B;N2;20:40-23:10;Sexta Feira;100538;DOUTOR
1247BPEDN1A;1247BPEDN1A0014;BRIGADEIRO;100145;PEDA;124;7;1058;2021;2;507_081_APMD;BPEDN1A;N1;18:00-20:30;Quinta Feira;100494;ESPECIALISTA
1247BPEDN1A;1247BPEDN1A0806;BRIGADEIRO;100145;PEDA;124;7;1059;2021;2;507_081_FI;BPEDN1A;N1;18:00-20:30;Quarta Feira;100707;ESPECIALISTA
1247BPEDN1A;1247BPEDN1A1012;BRIGADEIRO;100145;PEDA;124;7;1060;2021;2;507_081_MA;BPEDN1A;N1;18:00-20:30;Segunda Feira;100099;ESPECIALISTA
1247BPEDN1A;1247BPEDN1A1429;BRIGADEIRO;100145;PEDA;124;7;1061;2021;2;507_081_MEH;BPEDN1A;N1;18:00-20:30;Terça Feira;205;DOUTOR
1247BPEDN1A;1247BPEDN1A1502;BRIGADEIRO;100145;PEDA;124;7;1062;2021;2;507_081_TCC;BPEDN1A;N1;18:00-20:30;Sexta Feira;100490;MESTRE
1247BPEDN1A;1247BPEDN1A0048;BRIGADEIRO;100145;PEDA;124;7;1063;2021;2;507_081_PPI;BPEDN1A;N1;18:00-20:30;Sexta Feira;100490;MESTRE
1247BPEDN1B;1247BPEDN1B1370;BRIGADEIRO;100145;PEDA;124;7;1058;2021;2;507_081_APMD;BPEDN1B;N1;18:00-20:30;Segunda Feira;100494;ESPECIALISTA
1247BPEDN1B;1247BPEDN1B1034;BRIGADEIRO;100145;PEDA;124;7;1059;2021;2;507_081_FI;BPEDN1B;N1;18:00-20:30;Quarta Feira;100723;ESPECIALISTA
1247BPEDN1B;1247BPEDN1B1348;BRIGADEIRO;100145;PEDA;124;7;1060;2021;2;507_081_MA;BPEDN1B;N1;18:00-20:30;Terça Feira;100099;ESPECIALISTA
1247BPEDN1B;1247BPEDN1B0261;BRIGADEIRO;100145;PEDA;124;7;1061;2021;2;507_081_MEH;BPEDN1B;N1;18:00-20:30;Quinta Feira;205;DOUTOR
1247BPEDN1B;1247BPEDN1B1229;BRIGADEIRO;100145;PEDA;124;7;1062;2021;2;507_081_TCC;BPEDN1B;N1;18:00-20:30;Sexta Feira;100490;MESTRE
1247BPEDN1B;1247BPEDN1B1205;BRIGADEIRO;100145;PEDA;124;7;1063;2021;2;507_081_PPI;BPEDN1B;N1;18:00-20:30;Sexta Feira;100490;MESTRE
1247BPEDN1A;1247BPEDN1A0036;BRIGADEIRO;100145;PEDA;124;7;1058;2021;2;507_081_APMD;BPEDN1A;N1;18:00-20:30;Quarta Feira;100494;ESPECIALISTA
1247BPEDN1A;1247BPEDN1A1466;BRIGADEIRO;100145;PEDA;124;7;1059;2021;2;507_081_FI;BPEDN1A;N1;18:00-20:30;Terça Feira;100682;ESPECIALISTA
1247BPEDN1A;1247BPEDN1A1426;BRIGADEIRO;100145;PEDA;124;7;1060;2021;2;507_081_MA;BPEDN1A;N1;18:00-20:30;Segunda Feira;100702;ESPECIALISTA
1247BPEDN1A;1247BPEDN1A0069;BRIGADEIRO;100145;PEDA;124;7;1061;2021;2;507_081_MEH;BPEDN1A;N1;18:00-20:30;Quinta Feira;100333;MESTRE
1247BPEDN1A;1247BPEDN1A0401;BRIGADEIRO;100145;PEDA;124;7;1062;2021;2;507_081_TCC;BPEDN1A;N1;18:00-20:30;Sexta Feira;100731;MESTRE
1247BPEDN1A;1247BPEDN1A0427;BRIGADEIRO;100145;PEDA;124;7;1063;2021;2;507_081_PPI;BPEDN1A;N1;18:00-20:30;Sexta Feira;100731;MESTRE
1247BPEDN2A;1247BPEDN2A0065;BRIGADEIRO;100145;PEDA;124;7;1058;2021;2;507_081_APMD;BPEDN2A;N2;20:40-23:10;Quinta Feira;100490;MESTRE
1247BPEDN2A;1247BPEDN2A0760;BRIGADEIRO;100145;PEDA;124;7;1059;2021;2;507_081_FI;BPEDN2A;N2;20:40-23:10;Quarta Feira;100707;ESPECIALISTA
1247BPEDN2A;1247BPEDN2A0910;BRIGADEIRO;100145;PEDA;124;7;1060;2021;2;507_081_MA;BPEDN2A;N2;20:40-23:10;Segunda Feira;100099;ESPECIALISTA
1247BPEDN2A;1247BPEDN2A0891;BRIGADEIRO;100145;PEDA;124;7;1061;2021;2;507_081_MEH;BPEDN2A;N2;20:40-23:10;Terça Feira;205;DOUTOR
1247BPEDN2A;1247BPEDN2A1557;BRIGADEIRO;100145;PEDA;124;7;1062;2021;2;507_081_TCC;BPEDN2A;N2;20:40-23:10;Sexta Feira;100490;MESTRE
1247BPEDN2A;1247BPEDN2A1504;BRIGADEIRO;100145;PEDA;124;7;1063;2021;2;507_081_PPI;BPEDN2A;N2;20:40-23:10;Sexta Feira;100490;MESTRE
1247LPEDM1A;1247LPEDM1A0931;LIBERDADE;100145;PEDA;124;7;1058;2021;2;507_081_APMD;LPEDM1A;M1;07:00-09:40;Quarta Feira;100490;MESTRE
1247LPEDM1A;1247LPEDM1A0549;LIBERDADE;100145;PEDA;124;7;1059;2021;2;507_081_FI;LPEDM1A;M1;07:00-09:40;Quinta Feira;100470;ESPECIALISTA
1247LPEDM1A;1247LPEDM1A0785;LIBERDADE;100145;PEDA;124;7;1060;2021;2;507_081_MA;LPEDM1A;M1;07:00-09:40;Terça Feira;202;DOUTOR
1247LPEDM1A;1247LPEDM1A0286;LIBERDADE;100145;PEDA;124;7;1061;2021;2;507_081_MEH;LPEDM1A;M1;07:00-09:40;Segunda Feira;100738;DOUTOR
1247LPEDM1A;1247LPEDM1A1218;LIBERDADE;100145;PEDA;124;7;1062;2021;2;507_081_TCC;LPEDM1A;M1;07:00-09:40;Sexta Feira;100362;MESTRE
1247LPEDM1A;1247LPEDM1A1434;LIBERDADE;100145;PEDA;124;7;1063;2021;2;507_081_PPI;LPEDM1A;M1;07:00-09:40;Sexta Feira;100362;MESTRE
1247LPEDM1B;1247LPEDM1B1093;LIBERDADE;100145;PEDA;124;7;1058;2021;2;507_081_APMD;LPEDM1B;M1;07:00-09:40;Quinta Feira;100490;MESTRE
1247LPEDM1B;1247LPEDM1B0374;LIBERDADE;100145;PEDA;124;7;1059;2021;2;507_081_FI;LPEDM1B;M1;07:00-09:40;Segunda Feira;100362;MESTRE
1247LPEDM1B;1247LPEDM1B1325;LIBERDADE;100145;PEDA;124;7;1060;2021;2;507_081_MA;LPEDM1B;M1;07:00-09:40;Quarta Feira;202;DOUTOR
1247LPEDM1B;1247LPEDM1B0699;LIBERDADE;100145;PEDA;124;7;1061;2021;2;507_081_MEH;LPEDM1B;M1;07:00-09:40;Terça Feira;100333;MESTRE
1247LPEDM1B;1247LPEDM1B0897;LIBERDADE;100145;PEDA;124;7;1062;2021;2;507_081_TCC;LPEDM1B;M1;07:00-09:40;Sexta Feira;100333;MESTRE
1247LPEDM1B;1247LPEDM1B0579;LIBERDADE;100145;PEDA;124;7;1063;2021;2;507_081_PPI;LPEDM1B;M1;07:00-09:40;Sexta Feira;100333;MESTRE
1247LPEDN1A;1247LPEDN1A1094;LIBERDADE;100145;PEDA;124;7;1058;2021;2;507_081_APMD;LPEDN1A;N1;18:00-20:30;Quarta Feira;100557;ESPECIALISTA
1247LPEDN1A;1247LPEDN1A1165;LIBERDADE;100145;PEDA;124;7;1059;2021;2;507_081_FI;LPEDN1A;N1;18:00-20:30;Segunda Feira;100744;MESTRE
1247LPEDN1A;1247LPEDN1A0889;LIBERDADE;100145;PEDA;124;7;1060;2021;2;507_081_MA;LPEDN1A;N1;18:00-20:30;Terça Feira;202;DOUTOR
1247LPEDN1A;1247LPEDN1A0173;LIBERDADE;100145;PEDA;124;7;1061;2021;2;507_081_MEH;LPEDN1A;N1;18:00-20:30;Quinta Feira;100738;DOUTOR
1247LPEDN1A;1247LPEDN1A0981;LIBERDADE;100145;PEDA;124;7;1062;2021;2;507_081_TCC;LPEDN1A;N1;18:00-20:30;Sexta Feira;100738;DOUTOR
1247LPEDN1A;1247LPEDN1A0313;LIBERDADE;100145;PEDA;124;7;1063;2021;2;507_081_PPI;LPEDN1A;N1;18:00-20:30;Sexta Feira;100738;DOUTOR
1251LSISN2A;1251LSISN2A0321;LIBERDADE;100304;SISINF;125;1;1168;2021;2;701_092_AP;LSISN2A;N2;20:40-23:10;Quinta Feira;100681;ESPECIALISTA
1251LSISN2A;1251LSISN2A1216;LIBERDADE;100304;SISINF;125;1;1169;2021;2;701_092_IB;LSISN2A;N2;20:40-23:10;Terça Feira;100275;MESTRE
1251LSISN2A;1251LSISN2A0276;LIBERDADE;100304;SISINF;125;1;1170;2021;2;701_092_LP;LSISN2A;N2;20:40-23:10;Segunda Feira;100079;MESTRE
1251LSISN2A;1251LSISN2A1023;LIBERDADE;100304;SISINF;125;1;1171;2021;2;701_092_M;LSISN2A;N2;20:40-23:10;Quarta Feira;100391;ESPECIALISTA
1251LSISN2A;1251LSISN2A0159;LIBERDADE;100304;SISINF;125;1;1172;2021;2;701_092_PPI;LSISN2A;N2;20:40-23:10;Sexta Feira;100392;MESTRE
1252LSISN2A;1252LSISN2A0988;LIBERDADE;100304;SISINF;125;2;1173;2021;2;702_092_AP;LSISN2A;N2;20:40-23:10;Quarta Feira;100488;MESTRE
1252LSISN2A;1252LSISN2A1390;LIBERDADE;100304;SISINF;125;2;1174;2021;2;702_092_FA;LSISN2A;N2;20:40-23:10;Segunda Feira;100386;ESPECIALISTA
1252LSISN2A;1252LSISN2A0048;LIBERDADE;100304;SISINF;125;2;1175;2021;2;702_092_FSI;LSISN2A;N2;20:40-23:10;Segunda Feira;100386;ESPECIALISTA
1252LSISN2A;1252LSISN2A0834;LIBERDADE;100304;SISINF;125;2;1176;2021;2;702_092_LP;LSISN2A;N2;20:40-23:10;Quinta Feira;100072;MESTRE
1252LSISN2A;1252LSISN2A1272;LIBERDADE;100304;SISINF;125;2;1177;2021;2;702_092_M;LSISN2A;N2;20:40-23:10;Terça Feira;100391;ESPECIALISTA
1252LSISN2A;1252LSISN2A0717;LIBERDADE;100304;SISINF;125;2;1178;2021;2;702_092_PPI;LSISN2A;N2;20:40-23:10;Sexta Feira;100488;MESTRE
1252BSISM1A;1252BSISM1A0053;BRIGADEIRO;100304;SISINF;125;2;1173;2021;2;702_092_AP;BSISM1A;M1;07:00-09:40;Terça Feira;100580;ESPECIALISTA
1252BSISM1A;1252BSISM1A0654;BRIGADEIRO;100304;SISINF;125;2;1174;2021;2;702_092_FA;BSISM1A;M1;07:00-09:40;Segunda Feira;100386;ESPECIALISTA
1252BSISM1A;1252BSISM1A0892;BRIGADEIRO;100304;SISINF;125;2;1175;2021;2;702_092_FSI;BSISM1A;M1;07:00-09:40;Segunda Feira;100386;ESPECIALISTA
1252BSISM1A;1252BSISM1A1171;BRIGADEIRO;100304;SISINF;125;2;1176;2021;2;702_092_LP;BSISM1A;M1;07:00-09:40;Quarta Feira;100410;MESTRE
1252BSISM1A;1252BSISM1A0253;BRIGADEIRO;100304;SISINF;125;2;1177;2021;2;702_092_M;BSISM1A;M1;07:00-09:40;Quinta Feira;206;MESTRE
1252BSISM1A;1252BSISM1A0631;BRIGADEIRO;100304;SISINF;125;2;1178;2021;2;702_092_PPI;BSISM1A;M1;07:00-09:40;Sexta Feira;100580;ESPECIALISTA
1253LSISN2A;1253LSISN2A0817;LIBERDADE;100304;SISINF;125;3;1179;2021;2;703_092_CG;LSISN2A;N2;20:40-23:10;Quarta Feira;100424;ESPECIALISTA
1253LSISN2A;1253LSISN2A1348;LIBERDADE;100304;SISINF;125;3;1180;2021;2;703_092_E;LSISN2A;N2;20:40-23:10;Segunda Feira;110;MESTRE
1253LSISN2A;1253LSISN2A0799;LIBERDADE;100304;SISINF;125;3;1181;2021;2;703_092_ED;LSISN2A;N2;20:40-23:10;Quinta Feira;100032;ESPECIALISTA
1253LSISN2A;1253LSISN2A0820;LIBERDADE;100304;SISINF;125;3;1182;2021;2;703_092_PPI;LSISN2A;N2;20:40-23:10;Sexta Feira;100488;MESTRE
1253LSISN2A;1253LSISN2A1146;LIBERDADE;100304;SISINF;125;3;1183;2021;2;703_092_TP;LSISN2A;N2;20:40-23:10;Terça Feira;100032;ESPECIALISTA
1254LSISN2A;1254LSISN2A0942;LIBERDADE;100304;SISINF;125;4;1184;2021;2;704_092_BD;LSISN2A;N2;20:40-23:10;Terça Feira;100510;ESPECIALISTA
1254LSISN2A;1254LSISN2A1118;LIBERDADE;100304;SISINF;125;4;1190;2021;2;704_092_ES;LSISN2A;N2;20:40-23:10;Quarta Feira;100670;ESPECIALISTA
1254LSISN2A;1254LSISN2A0967;LIBERDADE;100304;SISINF;125;4;1186;2021;2;704_092_E;LSISN2A;N2;20:40-23:10;Quinta Feira;197;DOUTOR
1254LSISN2A;1254LSISN2A1411;LIBERDADE;100304;SISINF;125;4;1187;2021;2;704_092_MPN;LSISN2A;N2;20:40-23:10;Segunda Feira;100734;ESPECIALISTA
1254LSISN2A;1254LSISN2A0834;LIBERDADE;100304;SISINF;125;4;1188;2021;2;704_092_PPI;LSISN2A;N2;20:40-23:10;Sexta Feira;100670;ESPECIALISTA
1254LSISN2A;1254LSISN2A0222;LIBERDADE;100304;SISINF;125;4;1189;2021;2;704_092_TP;LSISN2A;N2;20:40-23:10;Segunda Feira;100032;ESPECIALISTA
1255LSISN2A;1255LSISN2A1421;LIBERDADE;100304;SISINF;125;5;1191;2021;2;705_092_BD;LSISN2A;N2;20:40-23:10;Segunda Feira;100748;MESTRE
1255LSISN2A;1255LSISN2A0783;LIBERDADE;100304;SISINF;125;5;1192;2021;2;705_092_ESO;LSISN2A;N2;20:40-23:10;Terça Feira;100670;ESPECIALISTA
1255LSISN2A;1255LSISN2A0884;LIBERDADE;100304;SISINF;125;5;1193;2021;2;705_092_PO;LSISN2A;N2;20:40-23:10;Quinta Feira;110;MESTRE
1255LSISN2A;1255LSISN2A0760;LIBERDADE;100304;SISINF;125;5;1194;2021;2;705_092_PPI;LSISN2A;N2;20:40-23:10;Sexta Feira;100670;ESPECIALISTA
1255LSISN2A;1255LSISN2A0600;LIBERDADE;100304;SISINF;125;5;1195;2021;2;705_092_TPR;LSISN2A;N2;20:40-23:10;Quarta Feira;100032;ESPECIALISTA
1256LSISN2A;1256LSISN2A1119;LIBERDADE;100304;SISINF;125;6;1196;2021;2;706_092_FC;LSISN2A;N2;20:40-23:10;Quarta Feira;100453;ESPECIALISTA
1256LSISN2A;1256LSISN2A0544;LIBERDADE;100304;SISINF;125;6;1197;2021;2;706_092_FE;LSISN2A;N2;20:40-23:10;Segunda Feira;100283;ESPECIALISTA
1256LSISN2A;1256LSISN2A0691;LIBERDADE;100304;SISINF;125;6;1198;2021;2;706_092_PPI;LSISN2A;N2;20:40-23:10;Sexta Feira;100287;DOUTOR
1256LSISN2A;1256LSISN2A0402;LIBERDADE;100304;SISINF;125;6;1199;2021;2;706_092_RCO;LSISN2A;N2;20:40-23:10;Quinta Feira;100356;ESPECIALISTA
1256LSISN2A;1256LSISN2A1011;LIBERDADE;100304;SISINF;125;6;1200;2021;2;706_092_SOP;LSISN2A;N2;20:40-23:10;Terça Feira;100665;ESPECIALISTA
1256LSISN2A;1256LSISN2A1249;LIBERDADE;100304;SISINF;125;6;1201;2021;2;706_092_USI;LSISN2A;N2;20:40-23:10;Segunda Feira;100283;ESPECIALISTA
1258LSISN2A;1258LSISN2A1363;LIBERDADE;100304;SISINF;125;8;1207;2021;2;708_081_ELTI;LSISN2A;N2;20:40-23:10;Segunda Feira;100339;ESPECIALISTA
1258LSISN2A;1258LSISN2A0102;LIBERDADE;100304;SISINF;125;8;1208;2021;2;708_081_GTI;LSISN2A;N2;20:40-23:10;Terça Feira;100608;ESPECIALISTA
1258LSISN2A;1258LSISN2A0605;LIBERDADE;100304;SISINF;125;8;1209;2021;2;708_081_IE;LSISN2A;N2;20:40-23:10;Segunda Feira;100032;ESPECIALISTA
1258LSISN2A;1258LSISN2A0470;LIBERDADE;100304;SISINF;125;8;1210;2021;2;708_081_PN;LSISN2A;N2;20:40-23:10;Quinta Feira;100304;ESPECIALISTA
1258LSISN2A;1258LSISN2A0568;LIBERDADE;100304;SISINF;125;8;1211;2021;2;708_081_STI;LSISN2A;N2;20:40-23:10;Quarta Feira;100693;ESPECIALISTA
1258LSISN2A;1258LSISN2A1274;LIBERDADE;100304;SISINF;125;8;1212;2021;2;708_081_TCC;LSISN2A;N2;20:40-23:10;Sexta Feira;100287;DOUTOR
1272LBDDM2A;1272LBDDM2A1380;LIBERDADE;100032;BD;127;2;589;2021;2;823B_092_FBD;LBDDM2A;M2;09:40-12:10;Quinta Feira;100750;MESTRE
1272LBDDM2A;1272LBDDM2A1105;LIBERDADE;100032;BD;127;2;590;2021;2;823B_092_FSO;LBDDM2A;M2;09:40-12:10;Segunda Feira;100245;ESPECIALISTA
1272LBDDM2A;1272LBDDM2A1138;LIBERDADE;100032;BD;127;2;591;2021;2;823B_092_ICSOR;LBDDM2A;M2;09:40-12:10;Quarta Feira;100046;ESPECIALISTA
1272LBDDM2A;1272LBDDM2A0614;LIBERDADE;100032;BD;127;2;592;2021;2;823B_092_ICS;LBDDM2A;M2;09:40-12:10;Terça Feira;100681;ESPECIALISTA
1272LBDDM2A;1272LBDDM2A0774;LIBERDADE;100032;BD;127;2;593;2021;2;823B_092_PPI;LBDDM2A;M2;09:40-12:10;Sexta Feira;100409;ESPECIALISTA
1272LBDDNMA;1272LBDDNMA1469;LIBERDADE;100032;BD;127;2;589;2021;2;823B_092_FBD;LBDDNMA;NM;07:00-12:10;Sábado;100633;ESPECIALISTA
1272LBDDNMA;1272LBDDNMA0634;LIBERDADE;100032;BD;127;2;590;2021;2;823B_092_FSO;LBDDNMA;NM;07:00-12:10;Sábado;100245;ESPECIALISTA
1272LBDDNMA;1272LBDDNMA1552;LIBERDADE;100032;BD;127;2;591;2021;2;823B_092_ICSOR;LBDDNMA;NM;07:00-12:10;Sábado;100241;ESPECIALISTA
1272LBDDNMA;1272LBDDNMA0655;LIBERDADE;100032;BD;127;2;592;2021;2;823B_092_ICS;LBDDNMA;NM;07:00-12:10;Sábado;100681;ESPECIALISTA
1272LBDDNMA;1272LBDDNMA0804;LIBERDADE;100032;BD;127;2;593;2021;2;823B_092_PPI;LBDDNMA;NM;07:00-12:10;Sábado;100633;ESPECIALISTA
1272BBDDN2A;1272BBDDN2A1513;BRIGADEIRO;100032;BD;127;2;589;2021;2;823B_092_FBD;BBDDN2A;N2;20:40-23:10;Segunda Feira;100278;MESTRE
1272BBDDN2A;1272BBDDN2A0497;BRIGADEIRO;100032;BD;127;2;590;2021;2;823B_092_FSO;BBDDN2A;N2;20:40-23:10;Terça Feira;100325;ESPECIALISTA
