chavematricula;codmaricula;ra;codcurso;serie;codturno;codunidade;unidade;codturma;siglaturno;tipocurso;datamatricula;coddisciplina;sigladisciplina;status
13532BBLCN1A;1291BBLCN1A;109388;129;1;1;2;BRIGADEIRO;BBLCN1A;N1;TECNOLOGICO;08/06/21;9999;Matricula;Trancado
13533BBLCN2A;1293BBLCN2A;109389;129;3;2;2;BRIGADEIRO;BBLCN2A;N2;TECNOLOGICO;10/06/21;9999;Matricula;Concluido
13534LADSN2A;1263LADSN2A;109390;126;3;2;1;LIBERDADE;LADSN2A;N2;TECNOLOGICO;02/07/21;9999;Matricula;Trancado
13535LADMM1A;1201LADMM1A;109391;120;1;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;16/07/21;9999;Matricula;Trancado
13536BADMM1A;1201BADMM1A;109392;120;1;3;2;BRIGADEIRO;BADMM1A;M1;BACHARELADO;28/06/21;9999;Matricula;Cancelado
13537LSGIM1A;1344LSGIM1A;109393;134;4;3;1;LIBERDADE;LSGIM1A;M1;TECNOLOGICO;27/06/21;9999;Matricula;Trancado
13538LSISM2A;1258LSISM2A;109394;125;8;4;1;LIBERDADE;LSISM2A;M2;BACHARELADO;16/06/21;9999;Matricula;Cancelado
13539LCCPN2A;1215LCCPN2A;109395;121;5;2;1;LIBERDADE;LCCPN2A;N2;BACHARELADO;01/07/21;645;205_092_AA;Ativo
13540LCCPN2A;1215LCCPN2A;109395;121;5;2;1;LIBERDADE;LCCPN2A;N2;BACHARELADO;01/07/21;646;205_092_BD;Ativo
13541LCCPN2A;1215LCCPN2A;109395;121;5;2;1;LIBERDADE;LCCPN2A;N2;BACHARELADO;01/07/21;647;205_092_ES;Ativo
13542LCCPN2A;1215LCCPN2A;109395;121;5;2;1;LIBERDADE;LCCPN2A;N2;BACHARELADO;01/07/21;648;205_092_ITG;Ativo
13543LCCPN2A;1215LCCPN2A;109395;121;5;2;1;LIBERDADE;LCCPN2A;N2;BACHARELADO;01/07/21;649;205_092_PPI;Ativo
13544BBDIM1A;1282BBDIM1A;109396;128;2;3;2;BRIGADEIRO;BBDIM1A;M1;TECNOLOGICO;11/07/21;9999;Matricula;Concluido
13545BSECM1A;1334BSECM1A;109397;133;4;3;2;BRIGADEIRO;BSECM1A;M1;TECNOLOGICO;09/06/21;9999;Matricula;Trancado
13546BSECM2A;1334BSECM2A;109398;133;4;4;2;BRIGADEIRO;BSECM2A;M2;TECNOLOGICO;13/06/21;9999;Matricula;Concluido
13547BLICN1A;1385BLICN1A;109399;138;5;1;2;BRIGADEIRO;BLICN1A;N1;LICENCIATURA;11/06/21;9999;Matricula;Cancelado
13548LENCM1A;1366LENCM1A;109400;136;6;3;1;LIBERDADE;LENCM1A;M1;ENGENHARIA;18/07/21;9999;Matricula;Cancelado
13549LMATN2A;1232LMATN2A;109401;123;2;2;1;LIBERDADE;LMATN2A;N2;BACHARELADO;11/07/21;1235;1261235GEE;Ativo
13550LICCM2A;1304LICCM2A;109402;130;4;4;1;LIBERDADE;LICCM2A;M2;TECNOLOGICO;13/06/21;9999;Matricula;Concluido
13551LBDDM1A;1274LBDDM1A;109403;127;4;3;1;LIBERDADE;LBDDM1A;M1;TECNOLOGICO;06/07/21;9999;Matricula;Concluido
13552LCCTM2A;1228LCCTM2A;109404;122;8;4;1;LIBERDADE;LCCTM2A;M2;BACHARELADO;17/07/21;9999;Matricula;Concluido
13553BPEDM2A;1248BPEDM2A;109405;124;8;4;2;BRIGADEIRO;BPEDM2A;M2;BACHARELADO;18/06/21;9999;Matricula;Concluido
13554LSISM1A;1255LSISM1A;109406;125;5;3;1;LIBERDADE;LSISM1A;M1;BACHARELADO;02/07/21;9999;Matricula;Cancelado
13555BBDIM1A;1283BBDIM1A;109407;128;3;3;2;BRIGADEIRO;BBDIM1A;M1;TECNOLOGICO;18/06/21;9999;Matricula;Concluido
13556LPEDM2A;1244LPEDM2A;109408;124;4;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;01/07/21;1037;504_081_CP;Ativo
13557LPEDM2A;1244LPEDM2A;109408;124;4;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;01/07/21;1038;504_081_EJA;Ativo
13558LPEDM2A;1244LPEDM2A;109408;124;4;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;01/07/21;1039;504_081_EFEB;Ativo
13559LPEDM2A;1244LPEDM2A;109408;124;4;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;01/07/21;1040;504_081_GE;Ativo
13560LPEDM2A;1244LPEDM2A;109408;124;4;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;01/07/21;1041;504_081_PPI;Ativo
13561BBDIN1A;1281BBDIN1A;109409;128;1;1;2;BRIGADEIRO;BBDIN1A;N1;TECNOLOGICO;11/07/21;9999;Matricula;Trancado
13562BENCM1A;1365BENCM1A;109410;136;5;3;2;BRIGADEIRO;BENCM1A;M1;ENGENHARIA;28/06/21;9999;Matricula;Trancado
13563BJGDM1A;1311BJGDM1A;109411;131;1;3;2;BRIGADEIRO;BJGDM1A;M1;TECNOLOGICO;06/06/21;9999;Matricula;Concluido
13564LBDIN2A;1282LBDIN2A;109412;128;2;2;1;LIBERDADE;LBDIN2A;N2;TECNOLOGICO;17/07/21;9999;Matricula;Cancelado
13565LJGDM2A;1312LJGDM2A;109413;131;2;4;1;LIBERDADE;LJGDM2A;M2;TECNOLOGICO;29/06/21;9999;Matricula;Concluido
13566LBLCN2A;1294LBLCN2A;109414;129;4;2;1;LIBERDADE;LBLCN2A;N2;TECNOLOGICO;07/07/21;9999;Matricula;Trancado
13567LADMN1A;1204LADMN1A;109415;120;4;1;1;LIBERDADE;LADMN1A;N1;BACHARELADO;18/06/21;521;104_081_ADF;Ativo
13568LADMN1A;1204LADMN1A;109415;120;4;1;1;LIBERDADE;LADMN1A;N1;BACHARELADO;18/06/21;522;104_081_CO;Ativo
13569LADMN1A;1204LADMN1A;109415;120;4;1;1;LIBERDADE;LADMN1A;N1;BACHARELADO;18/06/21;523;104_081_DEM;Ativo
13570LADMN1A;1204LADMN1A;109415;120;4;1;1;LIBERDADE;LADMN1A;N1;BACHARELADO;18/06/21;524;104_081_E;Ativo
13571LADMN1A;1204LADMN1A;109415;120;4;1;1;LIBERDADE;LADMN1A;N1;BACHARELADO;18/06/21;525;104_081_M;Ativo
13572LADMN1A;1204LADMN1A;109415;120;4;1;1;LIBERDADE;LADMN1A;N1;BACHARELADO;18/06/21;526;104_081_PPIN;Ativo
13573BICCN2A;1305BICCN2A;109416;130;5;2;2;BRIGADEIRO;BICCN2A;N2;TECNOLOGICO;17/07/21;9999;Matricula;Concluido
13574LBDIM2A;1282LBDIM2A;109417;128;2;4;1;LIBERDADE;LBDIM2A;M2;TECNOLOGICO;26/06/21;9999;Matricula;Concluido
13575LLICN2A;1385LLICN2A;109418;138;5;2;1;LIBERDADE;LLICN2A;N2;LICENCIATURA;01/06/21;9999;Matricula;Concluido
13576LADMM1A;1206LADMM1A;109419;120;6;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;04/07/21;532;106_081_FC;Ativo
13577LADMM1A;1206LADMM1A;109419;120;6;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;04/07/21;538;106_081_GPE;Ativo
13578LADMM1A;1206LADMM1A;109419;120;6;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;04/07/21;534;106_081_LE;Ativo
13579LADMM1A;1206LADMM1A;109419;120;6;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;04/07/21;535;106_081_M;Ativo
13580LADMM1A;1206LADMM1A;109419;120;6;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;04/07/21;536;106_081_MF;Ativo
13581LADMM1A;1206LADMM1A;109419;120;6;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;04/07/21;539;106_081_PPIN;Ativo
13582LLICM1A;1382LLICM1A;109420;138;2;3;1;LIBERDADE;LLICM1A;M1;LICENCIATURA;17/06/21;9999;Matricula;Concluido
13583BICCN2A;1305BICCN2A;109421;130;5;2;2;BRIGADEIRO;BICCN2A;N2;TECNOLOGICO;06/06/21;9999;Matricula;Cancelado
13584LICCN1A;1305LICCN1A;109422;130;5;1;1;LIBERDADE;LICCN1A;N1;TECNOLOGICO;21/07/21;9999;Matricula;Cancelado
13585LBLCN1A;1293LBLCN1A;109423;129;3;1;1;LIBERDADE;LBLCN1A;N1;TECNOLOGICO;11/07/21;9999;Matricula;Trancado
13586BENCM1A;1364BENCM1A;109424;136;4;3;2;BRIGADEIRO;BENCM1A;M1;ENGENHARIA;26/07/21;9999;Matricula;Trancado
13587LADSM1A;1264LADSM1A;109425;126;4;3;1;LIBERDADE;LADSM1A;M1;TECNOLOGICO;12/06/21;9999;Matricula;Cancelado
13588BADSM2A;1264BADSM2A;109426;126;4;4;2;BRIGADEIRO;BADSM2A;M2;TECNOLOGICO;15/06/21;9999;Matricula;Trancado
13589LADMN2A;1205LADMN2A;109427;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;22/07/21;527;105_081_EGPR;Ativo
13590LADMN2A;1205LADMN2A;109427;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;22/07/21;528;105_081_GTI;Ativo
13591LADMN2A;1205LADMN2A;109427;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;22/07/21;529;105_081_GP;Ativo
13592LADMN2A;1205LADMN2A;109427;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;22/07/21;530;105_081_PO;Ativo
13593LADMN2A;1205LADMN2A;109427;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;22/07/21;531;105_081_PPIN;Ativo
13594LJGDN1A;1314LJGDN1A;109428;131;4;1;1;LIBERDADE;LJGDN1A;N1;TECNOLOGICO;25/07/21;9999;Matricula;Trancado
13595BCCPM2A;1218BCCPM2A;109429;121;8;4;2;BRIGADEIRO;BCCPM2A;M2;BACHARELADO;14/07/21;9999;Matricula;Concluido
13596LADSM2A;1261LADSM2A;109430;126;1;4;1;LIBERDADE;LADSM2A;M2;TECNOLOGICO;06/06/21;9999;Matricula;Trancado
13597BMATN1A;1238BMATN1A;109431;123;8;1;2;BRIGADEIRO;BMATN1A;N1;BACHARELADO;14/07/21;1213;1261213ALG;Ativo
13598LICCM2A;1304LICCM2A;109432;130;4;4;1;LIBERDADE;LICCM2A;M2;TECNOLOGICO;15/06/21;9999;Matricula;Concluido
13599BENCN2A;1367BENCN2A;109433;136;7;2;2;BRIGADEIRO;BENCN2A;N2;ENGENHARIA;24/06/21;9999;Matricula;Trancado
13600BSECN1A;1335BSECN1A;109434;133;5;1;2;BRIGADEIRO;BSECN1A;N1;TECNOLOGICO;10/06/21;9999;Matricula;Cancelado
13601BLIPM2A;1372BLIPM2A;109435;137;2;4;2;BRIGADEIRO;BLIPM2A;M2;LICENCIATURA;18/07/21;9999;Matricula;Trancado
13602LMATN1A;1237LMATN1A;109436;123;7;1;1;LIBERDADE;LMATN1A;N1;BACHARELADO;29/06/21;1217;1261217ASE;Ativo
13603BSECM2A;1331BSECM2A;109437;133;1;4;2;BRIGADEIRO;BSECM2A;M2;TECNOLOGICO;24/06/21;9999;Matricula;Cancelado
13604LADMM1A;1202LADMM1A;109438;120;2;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;28/07/21;505;102_092_CG;Ativo
13605LADMM1A;1202LADMM1A;109438;120;2;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;28/07/21;506;102_092_LP;Ativo
13606LADMM1A;1202LADMM1A;109438;120;2;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;28/07/21;507;102_092_M;Ativo
13607LADMM1A;1202LADMM1A;109438;120;2;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;28/07/21;508;102_092_PPI;Ativo
13608LADMM1A;1202LADMM1A;109438;120;2;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;28/07/21;509;102_092_TGA;Ativo
13609LICCN2A;1304LICCN2A;109439;130;4;2;1;LIBERDADE;LICCN2A;N2;TECNOLOGICO;29/06/21;9999;Matricula;Concluido
13610BENCN1A;1361BENCN1A;109440;136;1;1;2;BRIGADEIRO;BENCN1A;N1;ENGENHARIA;23/07/21;9999;Matricula;Cancelado
13611LADMM1A;1208LADMM1A;109441;120;8;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;20/06/21;9999;Matricula;Cancelado
13612BLICN1A;1382BLICN1A;109442;138;2;1;2;BRIGADEIRO;BLICN1A;N1;LICENCIATURA;27/07/21;9999;Matricula;Trancado
13613BBDDM1A;1275BBDDM1A;109443;127;5;3;2;BRIGADEIRO;BBDDM1A;M1;TECNOLOGICO;25/07/21;9999;Matricula;Trancado
13614BCCPM1A;1212BCCPM1A;109444;121;2;3;2;BRIGADEIRO;BCCPM1A;M1;BACHARELADO;10/06/21;9999;Matricula;Concluido
13615LCCPM2A;1215LCCPM2A;109445;121;5;4;1;LIBERDADE;LCCPM2A;M2;BACHARELADO;06/06/21;9999;Matricula;Concluido
13616BBDIN2A;1281BBDIN2A;109446;128;1;2;2;BRIGADEIRO;BBDIN2A;N2;TECNOLOGICO;27/06/21;9999;Matricula;Concluido
13617LREDM1A;1324LREDM1A;109447;132;4;3;1;LIBERDADE;LREDM1A;M1;TECNOLOGICO;04/06/21;1088;821D_092_PPI;Ativo
13618LREDM1A;1324LREDM1A;109447;132;4;3;1;LIBERDADE;LREDM1A;M1;TECNOLOGICO;04/06/21;1089;821D_092_SIER;Ativo
13619LREDM1A;1324LREDM1A;109447;132;4;3;1;LIBERDADE;LREDM1A;M1;TECNOLOGICO;04/06/21;1090;821D_092_TGMAD;Ativo
13620LREDM1A;1324LREDM1A;109447;132;4;3;1;LIBERDADE;LREDM1A;M1;TECNOLOGICO;04/06/21;1091;821D_092_TRGIE;Ativo
13621BBDIM1A;1281BBDIM1A;109448;128;1;3;2;BRIGADEIRO;BBDIM1A;M1;TECNOLOGICO;17/06/21;9999;Matricula;Cancelado
13622BBDIN2A;1285BBDIN2A;109449;128;5;2;2;BRIGADEIRO;BBDIN2A;N2;TECNOLOGICO;27/07/21;9999;Matricula;Trancado
13623LENCM1A;1364LENCM1A;109450;136;4;3;1;LIBERDADE;LENCM1A;M1;ENGENHARIA;26/07/21;9999;Matricula;Cancelado
13624LADMM2A;1208LADMM2A;109451;120;8;4;1;LIBERDADE;LADMM2A;M2;BACHARELADO;01/06/21;9999;Matricula;Cancelado
13625LSISN2A;1255LSISN2A;109452;125;5;2;1;LIBERDADE;LSISN2A;N2;BACHARELADO;06/07/21;1191;705_092_BD;Ativo
13626LSISN2A;1255LSISN2A;109452;125;5;2;1;LIBERDADE;LSISN2A;N2;BACHARELADO;06/07/21;1192;705_092_ESO;Ativo
13627LSISN2A;1255LSISN2A;109452;125;5;2;1;LIBERDADE;LSISN2A;N2;BACHARELADO;06/07/21;1193;705_092_PO;Ativo
13628LSISN2A;1255LSISN2A;109452;125;5;2;1;LIBERDADE;LSISN2A;N2;BACHARELADO;06/07/21;1194;705_092_PPI;Ativo
13629LSISN2A;1255LSISN2A;109452;125;5;2;1;LIBERDADE;LSISN2A;N2;BACHARELADO;06/07/21;1195;705_092_TPR;Ativo
13630LBDIN1A;1284LBDIN1A;109453;128;4;1;1;LIBERDADE;LBDIN1A;N1;TECNOLOGICO;18/07/21;9999;Matricula;Cancelado
13631BICCM1A;1304BICCM1A;109454;130;4;3;2;BRIGADEIRO;BICCM1A;M1;TECNOLOGICO;08/07/21;9999;Matricula;Trancado
13632LICCM1A;1305LICCM1A;109455;130;5;3;1;LIBERDADE;LICCM1A;M1;TECNOLOGICO;06/07/21;9999;Matricula;Cancelado
13633BSIDM2A;1352BSIDM2A;109456;135;2;4;2;BRIGADEIRO;BSIDM2A;M2;TECNOLOGICO;05/06/21;9999;Matricula;Cancelado
13634BADMM1A;1207BADMM1A;109457;120;7;3;2;BRIGADEIRO;BADMM1A;M1;BACHARELADO;02/07/21;9999;Matricula;Concluido
13635BADMM2A;1201BADMM2A;109458;120;1;4;2;BRIGADEIRO;BADMM2A;M2;BACHARELADO;25/06/21;9999;Matricula;Cancelado
13636BSIDN1A;1352BSIDN1A;109459;135;2;1;2;BRIGADEIRO;BSIDN1A;N1;TECNOLOGICO;12/07/21;9999;Matricula;Trancado
13637BCCTM2A;1226BCCTM2A;109460;122;6;4;2;BRIGADEIRO;BCCTM2A;M2;BACHARELADO;05/07/21;9999;Matricula;Cancelado
13638LCCPN1A;1214LCCPN1A;109461;121;4;1;1;LIBERDADE;LCCPN1A;N1;BACHARELADO;02/07/21;639;204_092_FLD;Ativo
13639LCCPN1A;1214LCCPN1A;109461;121;4;1;1;LIBERDADE;LCCPN1A;N1;BACHARELADO;02/07/21;640;204_092_LP;Ativo
13640LCCPN1A;1214LCCPN1A;109461;121;4;1;1;LIBERDADE;LCCPN1A;N1;BACHARELADO;02/07/21;641;204_092_MC;Ativo
13641LCCPN1A;1214LCCPN1A;109461;121;4;1;1;LIBERDADE;LCCPN1A;N1;BACHARELADO;02/07/21;642;204_092_PPI;Ativo
13642LCCPN1A;1214LCCPN1A;109461;121;4;1;1;LIBERDADE;LCCPN1A;N1;BACHARELADO;02/07/21;644;204_092_TC;Ativo
13643LADMM1A;1205LADMM1A;109462;120;5;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;02/07/21;527;105_081_EGPR;Ativo
13644LADMM1A;1205LADMM1A;109462;120;5;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;02/07/21;528;105_081_GTI;Ativo
13645LADMM1A;1205LADMM1A;109462;120;5;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;02/07/21;529;105_081_GP;Ativo
13646LADMM1A;1205LADMM1A;109462;120;5;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;02/07/21;530;105_081_PO;Ativo
13647LADMM1A;1205LADMM1A;109462;120;5;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;02/07/21;531;105_081_PPIN;Ativo
13648LCCTN1A;1226LCCTN1A;109463;122;6;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;687;306_081_ASI;Ativo
13649LCCTN1A;1226LCCTN1A;109463;122;6;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;688;306_081_ADC;Ativo
13650LCCTN1A;1226LCCTN1A;109463;122;6;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;689;306_081_CSE;Ativo
13651LCCTN1A;1226LCCTN1A;109463;122;6;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;690;306_081_CG;Ativo
13652LCCTN1A;1226LCCTN1A;109463;122;6;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;691;306_081_PPI;Ativo
13653LCCTN1A;1226LCCTN1A;109463;122;6;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;687;306_081_ASI;Ativo
13654LCCTN1A;1226LCCTN1A;109463;122;6;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;688;306_081_ADC;Ativo
13655LCCTN1A;1226LCCTN1A;109463;122;6;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;689;306_081_CSE;Ativo
13656LCCTN1A;1226LCCTN1A;109463;122;6;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;690;306_081_CG;Ativo
13657LCCTN1A;1226LCCTN1A;109463;122;6;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;691;306_081_PPI;Ativo
13658BJGDM2A;1311BJGDM2A;109464;131;1;4;2;BRIGADEIRO;BJGDM2A;M2;TECNOLOGICO;15/06/21;9999;Matricula;Trancado
13659LSGIN1A;1341LSGIN1A;109465;134;1;1;1;LIBERDADE;LSGIN1A;N1;TECNOLOGICO;29/07/21;9999;Matricula;Trancado
13660BMATM1A;1231BMATM1A;109466;123;1;3;2;BRIGADEIRO;BMATM1A;M1;BACHARELADO;09/07/21;1241;1261241INT;Ativo
13661BJGDN1A;1311BJGDN1A;109467;131;1;1;2;BRIGADEIRO;BJGDN1A;N1;TECNOLOGICO;02/07/21;1168;701_092_AP;Ativo
13662BJGDN1A;1311BJGDN1A;109467;131;1;1;2;BRIGADEIRO;BJGDN1A;N1;TECNOLOGICO;02/07/21;1169;701_092_IB;Ativo
13663BJGDN1A;1311BJGDN1A;109467;131;1;1;2;BRIGADEIRO;BJGDN1A;N1;TECNOLOGICO;02/07/21;1170;701_092_LP;Ativo
13664BJGDN1A;1311BJGDN1A;109467;131;1;1;2;BRIGADEIRO;BJGDN1A;N1;TECNOLOGICO;02/07/21;1171;701_092_M;Ativo
13665BJGDN1A;1311BJGDN1A;109467;131;1;1;2;BRIGADEIRO;BJGDN1A;N1;TECNOLOGICO;02/07/21;1172;701_092_PPI;Ativo
13666BBDDM1A;1271BBDDM1A;109468;127;1;3;2;BRIGADEIRO;BBDDM1A;M1;TECNOLOGICO;08/07/21;9999;Matricula;Cancelado
13667BLIPN1A;1374BLIPN1A;109469;137;4;1;2;BRIGADEIRO;BLIPN1A;N1;LICENCIATURA;07/07/21;9999;Matricula;Concluido
13668BSGIN1A;1345BSGIN1A;109470;134;5;1;2;BRIGADEIRO;BSGIN1A;N1;TECNOLOGICO;01/07/21;9999;Matricula;Concluido
13669LPEDM1A;1246LPEDM1A;109471;124;6;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;11/07/21;1047;506_081_AA;Ativo
13670LPEDM1A;1246LPEDM1A;109471;124;6;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;11/07/21;1048;506_081_MEC;Ativo
13671LPEDM1A;1246LPEDM1A;109471;124;6;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;11/07/21;1049;506_081_MEG;Ativo
13672LPEDM1A;1246LPEDM1A;109471;124;6;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;11/07/21;1050;506_081_MEM;Ativo
13673LPEDM1A;1246LPEDM1A;109471;124;6;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;11/07/21;1051;506_081_TCC;Ativo
13674LPEDM1A;1246LPEDM1A;109471;124;6;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;11/07/21;1052;506_081_PPI;Ativo
13675LLICM2A;1385LLICM2A;109472;138;5;4;1;LIBERDADE;LLICM2A;M2;LICENCIATURA;03/06/21;9999;Matricula;Cancelado
13676BPEDM1A;1243BPEDM1A;109473;124;3;3;2;BRIGADEIRO;BPEDM1A;M1;BACHARELADO;08/06/21;9999;Matricula;Concluido
13677BCCTN2A;1227BCCTN2A;109474;122;7;2;2;BRIGADEIRO;BCCTN2A;N2;BACHARELADO;20/07/21;9999;Matricula;Cancelado
13678BBDDM2A;1271BBDDM2A;109475;127;1;4;2;BRIGADEIRO;BBDDM2A;M2;TECNOLOGICO;06/06/21;9999;Matricula;Cancelado
13679BCCPM1A;1217BCCPM1A;109476;121;7;3;2;BRIGADEIRO;BCCPM1A;M1;BACHARELADO;05/07/21;9999;Matricula;Trancado
13680LENCM1A;1365LENCM1A;109477;136;5;3;1;LIBERDADE;LENCM1A;M1;ENGENHARIA;04/06/21;9999;Matricula;Cancelado
13681BMATM2A;1233BMATM2A;109478;123;3;4;2;BRIGADEIRO;BMATM2A;M2;BACHARELADO;13/07/21;9999;Matricula;Concluido
13682BBDDM2A;1275BBDDM2A;109479;127;5;4;2;BRIGADEIRO;BBDDM2A;M2;TECNOLOGICO;13/06/21;9999;Matricula;Concluido
13683BSIDM1A;1352BSIDM1A;109480;135;2;3;2;BRIGADEIRO;BSIDM1A;M1;TECNOLOGICO;24/07/21;9999;Matricula;Trancado
13684LENCN1A;1366LENCN1A;109481;136;6;1;1;LIBERDADE;LENCN1A;N1;ENGENHARIA;22/07/21;9999;Matricula;Concluido
13685LBLCM1A;1291LBLCM1A;109482;129;1;3;1;LIBERDADE;LBLCM1A;M1;TECNOLOGICO;29/07/21;9999;Matricula;Trancado
13686LBDDN2A;1273LBDDN2A;109483;127;3;2;1;LIBERDADE;LBDDN2A;N2;TECNOLOGICO;25/06/21;9999;Matricula;Trancado
13687LREDN1A;1325LREDN1A;109484;132;5;1;1;LIBERDADE;LREDN1A;N1;TECNOLOGICO;11/06/21;9999;Matricula;Concluido
13688BLIPM2A;1371BLIPM2A;109485;137;1;4;2;BRIGADEIRO;BLIPM2A;M2;LICENCIATURA;17/07/21;9999;Matricula;Concluido
13689LBDIN2A;1283LBDIN2A;109486;128;3;2;1;LIBERDADE;LBDIN2A;N2;TECNOLOGICO;22/07/21;9999;Matricula;Cancelado
13690BSGIM2A;1345BSGIM2A;109487;134;5;4;2;BRIGADEIRO;BSGIM2A;M2;TECNOLOGICO;25/07/21;9999;Matricula;Concluido
13691LBDIM2A;1281LBDIM2A;109488;128;1;4;1;LIBERDADE;LBDIM2A;M2;TECNOLOGICO;04/06/21;9999;Matricula;Concluido
13692LBDDM2A;1271LBDDM2A;109489;127;1;4;1;LIBERDADE;LBDDM2A;M2;TECNOLOGICO;27/06/21;9999;Matricula;Concluido
13693BADSN2A;1262BADSN2A;109490;126;2;2;2;BRIGADEIRO;BADSN2A;N2;TECNOLOGICO;28/06/21;9999;Matricula;Concluido
13694BADMN2B;1204BADMN2B;109491;120;4;2;2;BRIGADEIRO;BADMN2B;N2;BACHARELADO;13/07/21;521;104_081_ADF;Ativo
13695BADMN2B;1204BADMN2B;109491;120;4;2;2;BRIGADEIRO;BADMN2B;N2;BACHARELADO;13/07/21;522;104_081_CO;Ativo
13696BADMN2B;1204BADMN2B;109491;120;4;2;2;BRIGADEIRO;BADMN2B;N2;BACHARELADO;13/07/21;523;104_081_DEM;Ativo
13697BADMN2B;1204BADMN2B;109491;120;4;2;2;BRIGADEIRO;BADMN2B;N2;BACHARELADO;13/07/21;524;104_081_E;Ativo
13698BADMN2B;1204BADMN2B;109491;120;4;2;2;BRIGADEIRO;BADMN2B;N2;BACHARELADO;13/07/21;525;104_081_M;Ativo
13699BADMN2B;1204BADMN2B;109491;120;4;2;2;BRIGADEIRO;BADMN2B;N2;BACHARELADO;13/07/21;526;104_081_PPIN;Ativo
13700BADMM2A;1206BADMM2A;109492;120;6;4;2;BRIGADEIRO;BADMM2A;M2;BACHARELADO;10/06/21;9999;Matricula;Cancelado
13701LADMN2A;1205LADMN2A;109493;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;28/07/21;527;105_081_EGPR;Ativo
13702LADMN2A;1205LADMN2A;109493;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;28/07/21;528;105_081_GTI;Ativo
13703LADMN2A;1205LADMN2A;109493;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;28/07/21;529;105_081_GP;Ativo
13704LADMN2A;1205LADMN2A;109493;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;28/07/21;530;105_081_PO;Ativo
13705LADMN2A;1205LADMN2A;109493;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;28/07/21;531;105_081_PPIN;Ativo
13706BREDN2A;1323BREDN2A;109494;132;3;2;2;BRIGADEIRO;BREDN2A;N2;TECNOLOGICO;18/06/21;9999;Matricula;Cancelado
13707LLICM1A;1381LLICM1A;109495;138;1;3;1;LIBERDADE;LLICM1A;M1;LICENCIATURA;05/07/21;9999;Matricula;Cancelado
13708BMATM2A;1237BMATM2A;109496;123;7;4;2;BRIGADEIRO;BMATM2A;M2;BACHARELADO;14/06/21;1214;1261214ÁLL;Ativo
13709BADSN1A;1262BADSN1A;109497;126;2;1;2;BRIGADEIRO;BADSN1A;N1;TECNOLOGICO;24/07/21;9999;Matricula;Trancado
